OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,config,workload,throughput
False,True,True,False,False,False,True,True,False,False,True,True,True,True,True,False,899,smallbank-10,11869.3496035329
False,True,True,False,False,False,True,True,False,False,True,True,True,True,True,False,899,voter-2,25318.6693439315
False,True,True,False,False,False,True,True,False,False,True,True,True,True,True,False,899,ycsb-2400,12550.7137255625
False,True,True,False,False,False,True,True,False,False,True,True,True,True,True,False,899,smallbank-1,16101.4275948006
False,True,True,False,False,False,True,True,False,False,True,True,True,True,True,False,899,tpcc-2,639.822579760589
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,900,smallbank-10,17204.6197398315
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,900,voter-16,46701.5333060908
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,900,tpcc-8,971.499605036836
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,900,ycsb-600,21818.2181836136
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,900,tpcc-2,865.359433833869
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,900,smallbank-1,24743.3206135084
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,900,ycsb-2400,14280.4916853744
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,900,voter-2,47055.3333270593
True,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,901,tpcc-8,616.546167805915
True,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,901,ycsb-600,20186.5020113548
True,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,901,voter-16,25995.9165579171
True,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,901,smallbank-10,11999.5846527926
True,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,901,voter-2,26058.2999448433
True,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,901,tpcc-2,714.561330858569
True,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,901,smallbank-1,18483.3485965009
True,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,901,ycsb-2400,13645.2596013787
True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,902,ycsb-2400,18712.9414198388
True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,902,smallbank-1,25655.0693273758
True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,902,tpcc-2,896.44649874891
True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,902,voter-2,47785.549962568
True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,902,smallbank-10,18279.0733523339
True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,902,voter-16,46839.8164394936
True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,902,ycsb-600,26831.202485554
True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,902,tpcc-8,526.228240733222
True,True,False,True,False,False,True,True,False,True,True,True,False,True,True,False,903,voter-2,25572.8999552474
True,True,False,True,False,False,True,True,False,True,True,True,False,True,True,False,903,ycsb-2400,12081.04859307
True,True,False,True,False,False,True,True,False,True,True,True,False,True,True,False,903,smallbank-1,17924.2568401556
True,True,False,True,False,False,True,True,False,True,True,True,False,True,True,False,903,tpcc-2,635.66559338769
True,True,False,True,False,False,True,True,False,True,True,True,False,True,True,False,903,ycsb-600,19249.6731447419
True,True,False,True,False,False,True,True,False,True,True,True,False,True,True,False,903,tpcc-8,532.26080930501
True,True,False,True,False,False,True,True,False,True,True,True,False,True,True,False,903,voter-16,24948.6832589031
True,True,False,True,False,False,True,True,False,True,True,True,False,True,True,False,903,smallbank-10,11267.7051948025
False,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,904,tpcc-2,697.415041247924
False,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,904,smallbank-1,18593.2567742649
False,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,904,ycsb-2400,14072.0736826423
False,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,904,voter-2,30523.6832661812
False,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,904,voter-16,28738.7332887883
False,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,904,smallbank-10,11852.5089120798
False,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,904,tpcc-8,579.349140062416
False,True,True,False,True,False,False,False,False,True,True,True,False,False,True,False,904,ycsb-600,21934.2761015829
True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,905,voter-2,31394.7166389347
True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,905,tpcc-2,651.830685868683
True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,905,smallbank-1,18353.0638713721
True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,905,ycsb-2400,10544.1768444469
True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,905,tpcc-8,255.729809086737
True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,905,ycsb-600,14387.2653747188
True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,905,smallbank-10,13985.3055461826
True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,905,voter-16,31272.8999525694
False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,906,voter-16,24873.6830481151
False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,906,smallbank-10,11897.8787744538
False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,906,ycsb-600,18992.7989697482
False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,906,tpcc-8,536.426473636755
False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,906,ycsb-2400,12765.7883725112
False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,906,smallbank-1,16013.0392004059
False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,906,tpcc-2,645.496027918676
False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,906,voter-2,25204.8666612056
True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,907,ycsb-600,19701.4778361136
True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,907,tpcc-8,561.160810654322
True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,907,smallbank-10,11622.5043996712
True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,907,voter-16,24660.6833168929
True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,907,voter-2,24961.3779147674
True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,907,ycsb-2400,12439.7948522056
True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,907,smallbank-1,16278.8106444008
True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,907,tpcc-2,635.393207826636
False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,908,voter-2,46980.6332519002
False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,908,ycsb-2400,18864.9497744969
False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,908,tpcc-2,944.211138782555
False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,908,smallbank-1,25680.5315917886
False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,908,ycsb-600,26866.3868117087
False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,908,tpcc-8,506.458842248957
False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,908,smallbank-10,17926.7715518457
False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,908,voter-16,46929.8832731067
False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,909,ycsb-2400,15192.5890959053
False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,909,tpcc-2,746.062731061416
False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,909,smallbank-1,20079.3051936198
False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,909,voter-2,29017.7499187503
False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,909,voter-16,30143.8999638273
False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,909,smallbank-10,13168.335501868
False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,909,ycsb-600,23517.672423514
False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,909,tpcc-8,632.777487692717
False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,910,tpcc-8,908.023477177366
False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,910,ycsb-600,16518.8253065438
False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,910,voter-16,45258.333233765
False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,910,smallbank-10,17134.8736226102
False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,910,voter-2,45216.3166154215
False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,910,tpcc-2,767.68058100653
False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,910,smallbank-1,23404.0091344545
False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,910,ycsb-2400,12987.0813237934
False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,911,smallbank-10,17078.0903678958
False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,911,voter-16,46974.7831877115
